!Siglent Technologies,SNA5002A,SNA5XCED6R0121,V1.0.0.2.13
!Date: 2026-01-30 14:13:45
!Channel 1
!Trace1
Frequency,S11(DB),S11(DEG)
2.239269862942e+08,4.072211233522e+01,-5.228035869592e+01
2.240571064731e+08,4.066123984273e+01,-5.245631301432e+01
2.241873022627e+08,4.060991990380e+01,-5.253545439919e+01
2.243175737069e+08,4.055289930215e+01,-5.261977957044e+01
2.244479208496e+08,4.049242977455e+01,-5.269103932036e+01
2.245783437348e+08,4.043182020345e+01,-5.277726661991e+01
2.247088424065e+08,4.037318223234e+01,-5.284359024097e+01
2.248394169088e+08,4.031172093134e+01,-5.290952792077e+01
2.249700672857e+08,4.024379475217e+01,-5.293032159958e+01
2.251007935814e+08,4.017931232198e+01,-5.295598412185e+01
2.252315958399e+08,4.011004277070e+01,-5.296875986958e+01
2.253624741053e+08,4.004487639413e+01,-5.292237424710e+01
2.254934284219e+08,3.997658143536e+01,-5.284560411246e+01
2.256244588339e+08,3.991340985464e+01,-5.280616678313e+01
2.257555653854e+08,3.984916878784e+01,-5.274040795634e+01
2.258867481207e+08,3.978404678475e+01,-5.261124878430e+01
2.260180070840e+08,3.972460992628e+01,-5.249000070557e+01
2.261493423197e+08,3.965657283920e+01,-5.237984680544e+01
2.262807538721e+08,3.960128304181e+01,-5.223459213758e+01
2.264122417856e+08,3.954106530764e+01,-5.206336262753e+01
2.265438061044e+08,3.948229765303e+01,-5.190123183072e+01
2.266754468730e+08,3.942771056670e+01,-5.171213203842e+01
2.268071641359e+08,3.937193912529e+01,-5.152318285610e+01
2.269389579374e+08,3.931605987344e+01,-5.130750807844e+01
2.270708283220e+08,3.926230294266e+01,-5.109623028005e+01
2.272027753343e+08,3.920884162921e+01,-5.083834919268e+01
2.273347990188e+08,3.916298452385e+01,-5.060589876001e+01
2.274668994200e+08,3.911874762884e+01,-5.034259382015e+01
2.275990765825e+08,3.907227794567e+01,-5.006292449333e+01
2.277313305510e+08,3.903154565714e+01,-4.980354153472e+01
2.278636613699e+08,3.899196942960e+01,-4.953847246210e+01
2.279960690841e+08,3.895550695672e+01,-4.925319563979e+01
2.281285537381e+08,3.891901379147e+01,-4.897997507361e+01
2.282611153768e+08,3.887949773878e+01,-4.869401221749e+01
2.283937540447e+08,3.884953205029e+01,-4.840337233755e+01
2.285264697868e+08,3.882398652484e+01,-4.813338403957e+01
2.286592626477e+08,3.879112193474e+01,-4.784974905094e+01
2.287921326723e+08,3.876890263386e+01,-4.754183857078e+01
2.289250799054e+08,3.874814124190e+01,-4.728465058807e+01
2.290581043919e+08,3.872671703559e+01,-4.703257879512e+01
2.291912061766e+08,3.870624865400e+01,-4.677362661125e+01
2.293243853046e+08,3.868686030683e+01,-4.649421791377e+01
2.294576418207e+08,3.867388746870e+01,-4.624608830633e+01
2.295909757699e+08,3.865386594369e+01,-4.601090126574e+01
2.297243871972e+08,3.864112816586e+01,-4.578506586199e+01
2.298578761476e+08,3.862705478913e+01,-4.554467935104e+01
2.299914426662e+08,3.861516010366e+01,-4.533156672091e+01
2.301250867981e+08,3.860032238745e+01,-4.512182024915e+01
2.302588085883e+08,3.858555508533e+01,-4.491498990072e+01
2.303926080819e+08,3.857567784461e+01,-4.474956565805e+01
2.305264853242e+08,3.856576404606e+01,-4.454133819737e+01
2.306604403602e+08,3.855115691291e+01,-4.435005012653e+01
2.307944732353e+08,3.853940368822e+01,-4.421352937787e+01
2.309285839946e+08,3.852723863035e+01,-4.402597990370e+01
2.310627726834e+08,3.850971666105e+01,-4.385414943891e+01
2.311970393469e+08,3.849656273579e+01,-4.368560048362e+01
2.313313840306e+08,3.847842686552e+01,-4.355401602163e+01
2.314658067796e+08,3.846649509691e+01,-4.336397957127e+01
2.316003076395e+08,3.845170741142e+01,-4.322427953537e+01
2.317348866555e+08,3.843812801302e+01,-4.307331181903e+01
2.318695438731e+08,3.842185130099e+01,-4.291705571111e+01
2.320042793378e+08,3.840430221230e+01,-4.279945181910e+01
2.321390930949e+08,3.838764327905e+01,-4.260797536070e+01
2.322739851900e+08,3.836876103110e+01,-4.244304928910e+01
2.324089556686e+08,3.835537925956e+01,-4.226229566522e+01
2.325440045763e+08,3.833687449997e+01,-4.211427439203e+01
2.326791319587e+08,3.831759643035e+01,-4.197423306625e+01
2.328143378612e+08,3.829651084274e+01,-4.182270157479e+01
2.329496223296e+08,3.827865955140e+01,-4.165988794058e+01
2.330849854096e+08,3.826379194153e+01,-4.146798588998e+01
2.332204271467e+08,3.824310925226e+01,-4.129751193421e+01
2.333559475867e+08,3.822086253319e+01,-4.112279535234e+01
2.334915467754e+08,3.820405153103e+01,-4.091159232040e+01
2.336272247584e+08,3.818448458687e+01,-4.073695339651e+01
2.337629815817e+08,3.817175267300e+01,-4.053381295804e+01
2.338988172909e+08,3.815481684577e+01,-4.030604147450e+01
2.340347319319e+08,3.814041883342e+01,-4.008659731999e+01
2.341707255507e+08,3.812145910873e+01,-3.988736307238e+01
2.343067981930e+08,3.811057217687e+01,-3.970282728992e+01
2.344429499048e+08,3.810031351131e+01,-3.945560764662e+01
2.345791807321e+08,3.809289853944e+01,-3.923616919596e+01
2.347154907209e+08,3.808624081405e+01,-3.901275913374e+01
2.348518799170e+08,3.808033212847e+01,-3.880960627011e+01
2.349883483666e+08,3.807649006286e+01,-3.863128943896e+01
2.351248961157e+08,3.807326603170e+01,-3.841151476437e+01
2.352615232104e+08,3.807174866655e+01,-3.825618165234e+01
2.353982296968e+08,3.806809164446e+01,-3.805557004767e+01
2.355350156210e+08,3.806671673776e+01,-3.791101608666e+01
2.356718810292e+08,3.806620204579e+01,-3.776400121552e+01
2.358088259675e+08,3.806586658494e+01,-3.766963634674e+01
2.359458504822e+08,3.806393659704e+01,-3.755139812937e+01
2.360829546196e+08,3.805597961974e+01,-3.746787526487e+01
2.362201384259e+08,3.805345427985e+01,-3.738056694077e+01
2.363574019473e+08,3.805235691012e+01,-3.733971520867e+01
2.364947452303e+08,3.804334888222e+01,-3.723488693144e+01
2.366321683211e+08,3.803306453750e+01,-3.718716410527e+01
2.367696712661e+08,3.802183183478e+01,-3.714276207288e+01
2.369072541118e+08,3.800585099326e+01,-3.707031774073e+01
2.370449169045e+08,3.799415868702e+01,-3.706269539606e+01
2.371826596907e+08,3.797312295664e+01,-3.701145472567e+01
2.373204825170e+08,3.794814221366e+01,-3.695025512935e+01
2.374583854297e+08,3.792481250239e+01,-3.693084716335e+01
2.375963684755e+08,3.789922203376e+01,-3.688501244128e+01
2.377344317010e+08,3.787029089872e+01,-3.679173050160e+01
2.378725751526e+08,3.783893230352e+01,-3.672270576521e+01
2.380107988770e+08,3.780828583383e+01,-3.663352965334e+01
2.381491029209e+08,3.776903132187e+01,-3.651527622317e+01
2.382874873309e+08,3.773344702465e+01,-3.640440252370e+01
2.384259521538e+08,3.769862969999e+01,-3.626320588699e+01
2.385644974363e+08,3.765455508416e+01,-3.606299844908e+01
2.387031232250e+08,3.761918209615e+01,-3.589083194134e+01
2.388418295669e+08,3.758068762940e+01,-3.568919311292e+01
2.389806165086e+08,3.753715791954e+01,-3.548644193215e+01
2.391194840971e+08,3.749892064941e+01,-3.523319294636e+01
2.392584323792e+08,3.746147217253e+01,-3.498474807295e+01
2.393974614018e+08,3.742202507440e+01,-3.471828933418e+01
2.395365712118e+08,3.738736992600e+01,-3.442240852627e+01
2.396757618562e+08,3.735621149748e+01,-3.408644218159e+01
2.398150333819e+08,3.732496283836e+01,-3.374488480158e+01
2.399543858359e+08,3.729234707942e+01,-3.338997167450e+01
2.400938192653e+08,3.726174965346e+01,-3.304504060065e+01
2.402333337170e+08,3.723595189495e+01,-3.265383067204e+01
2.403729292383e+08,3.721161759353e+01,-3.224820760424e+01
2.405126058761e+08,3.719028498894e+01,-3.186464980640e+01
2.406523636777e+08,3.717521766493e+01,-3.143284391074e+01
2.407922026902e+08,3.715954474620e+01,-3.102069961470e+01
2.409321229607e+08,3.714957305398e+01,-3.057512185003e+01
2.410721245365e+08,3.714396570177e+01,-3.016993609574e+01
2.412122074649e+08,3.714148767387e+01,-2.974293336093e+01
2.413523717931e+08,3.714501733080e+01,-2.930457001329e+01
2.414926175685e+08,3.714462486500e+01,-2.886974181807e+01
2.416329448382e+08,3.715566267427e+01,-2.850611963871e+01
2.417733536498e+08,3.716459522173e+01,-2.806262109629e+01
2.419138440506e+08,3.717724808547e+01,-2.768380134925e+01
2.420544160879e+08,3.719482652620e+01,-2.727109988706e+01
2.421950698093e+08,3.721548034757e+01,-2.691786733266e+01
2.423358052621e+08,3.723585121541e+01,-2.655908985242e+01
2.424766224940e+08,3.726065113885e+01,-2.620659080965e+01
2.426175215524e+08,3.729015414934e+01,-2.590438913834e+01
2.427585024848e+08,3.731451402902e+01,-2.560817707654e+01
2.428995653388e+08,3.734432778308e+01,-2.532742082372e+01
2.430407101621e+08,3.737496178436e+01,-2.506544966869e+01
2.431819370023e+08,3.740860898233e+01,-2.485552058142e+01
2.433232459070e+08,3.743979683380e+01,-2.464736660305e+01
2.434646369238e+08,3.747637944002e+01,-2.446494544663e+01
2.436061101007e+08,3.750162432730e+01,-2.429204813728e+01
2.437476654851e+08,3.753524275673e+01,-2.416206553382e+01
2.438893031251e+08,3.756957850190e+01,-2.401571342863e+01
2.440310230682e+08,3.760132840361e+01,-2.393347886965e+01
2.441728253624e+08,3.762784558676e+01,-2.387034832635e+01
2.443147100555e+08,3.765007762340e+01,-2.382500001016e+01
2.444566771955e+08,3.767652972880e+01,-2.379839323149e+01
2.445987268301e+08,3.769849384858e+01,-2.377786493038e+01
2.447408590073e+08,3.771395339628e+01,-2.378529030059e+01
2.448830737752e+08,3.773097135281e+01,-2.379380618439e+01
2.450253711816e+08,3.774409168923e+01,-2.379598565351e+01
2.451677512747e+08,3.775134275525e+01,-2.385515300422e+01
2.453102141024e+08,3.776231728251e+01,-2.386679863145e+01
2.454527597128e+08,3.776886492890e+01,-2.390748677220e+01
2.455953881541e+08,3.776687219621e+01,-2.396215296364e+01
2.457380994744e+08,3.776526536016e+01,-2.400333526398e+01
2.458808937218e+08,3.776098214622e+01,-2.405762540826e+01
2.460237709445e+08,3.774874955964e+01,-2.408738380492e+01
2.461667311908e+08,3.773721183648e+01,-2.410620432315e+01
2.463097745088e+08,3.772318955173e+01,-2.415017599921e+01
2.464529009469e+08,3.770111935418e+01,-2.420015276142e+01
2.465961105533e+08,3.768221853457e+01,-2.421910609589e+01
2.467394033764e+08,3.765376047031e+01,-2.424932782908e+01
2.468827794645e+08,3.762687807809e+01,-2.425226461677e+01
2.470262388661e+08,3.759671790687e+01,-2.424731067437e+01
2.471697816294e+08,3.756211789118e+01,-2.425373788481e+01
2.473134078031e+08,3.752751844743e+01,-2.420888834535e+01
2.474571174355e+08,3.748626007476e+01,-2.416120693755e+01
2.476009105751e+08,3.743934634710e+01,-2.409688362486e+01
2.477447872705e+08,3.739717291383e+01,-2.402680735289e+01
2.478887475702e+08,3.735411770358e+01,-2.389264097682e+01
2.480327915227e+08,3.730680895365e+01,-2.375782975161e+01
2.481769191768e+08,3.725596350430e+01,-2.359898651582e+01
2.483211305810e+08,3.720066680019e+01,-2.341992696129e+01
2.484654257841e+08,3.715252617059e+01,-2.322505278760e+01
2.486098048346e+08,3.709936043910e+01,-2.298937785672e+01
2.487542677813e+08,3.704471394589e+01,-2.274408295326e+01
2.488988146730e+08,3.699339237395e+01,-2.246254129328e+01
2.490434455585e+08,3.693410897986e+01,-2.215479587175e+01
2.491881604865e+08,3.688229087444e+01,-2.181208904424e+01
2.493329595059e+08,3.682434444952e+01,-2.141621215140e+01
2.494778426656e+08,3.677516780498e+01,-2.103967121779e+01
2.496228100144e+08,3.672262767510e+01,-2.060258397483e+01
2.497678616013e+08,3.666494427232e+01,-2.016454380509e+01
2.499129974752e+08,3.661891072580e+01,-1.968375471511e+01
2.500582176851e+08,3.657293469907e+01,-1.919402905372e+01
2.502035222801e+08,3.652498876367e+01,-1.865842912345e+01
2.503489113090e+08,3.647890259754e+01,-1.810381526383e+01
2.504943848211e+08,3.643689490612e+01,-1.750908397822e+01
2.506399428653e+08,3.639903814905e+01,-1.691360525188e+01
2.507855854909e+08,3.636416646955e+01,-1.631081648226e+01
2.509313127469e+08,3.632953902198e+01,-1.567303838332e+01
2.510771246826e+08,3.629964844142e+01,-1.497849510748e+01
2.512230213471e+08,3.627030008474e+01,-1.427764865847e+01
2.513690027897e+08,3.624470377244e+01,-1.358405282999e+01
2.515150690596e+08,3.622315076297e+01,-1.286000651796e+01
2.516612202062e+08,3.620767157459e+01,-1.211057426441e+01
2.518074562787e+08,3.619133601241e+01,-1.132848398973e+01
2.519537773266e+08,3.618467690351e+01,-1.057073554771e+01
2.521001833991e+08,3.617669533883e+01,-9.771976727790e+00
2.522466745457e+08,3.617686294813e+01,-8.951436273233e+00
2.523932508158e+08,3.618069450738e+01,-8.114243052528e+00
2.525399122589e+08,3.618605280968e+01,-7.242343760309e+00
2.526866589245e+08,3.619898000243e+01,-6.409132327065e+00
2.528334908621e+08,3.622074606930e+01,-5.520739641655e+00
2.529804081213e+08,3.624358705159e+01,-4.638886684486e+00
2.531274107516e+08,3.627054137129e+01,-3.766555550506e+00
2.532744988026e+08,3.630337343515e+01,-2.861315487685e+00
2.534216723240e+08,3.634371404675e+01,-1.975535303412e+00
2.535689313654e+08,3.638952903124e+01,-1.049069341194e+00
2.537162759766e+08,3.644011483459e+01,-1.382264846196e-01
2.538637062072e+08,3.649385698889e+01,7.695030936363e-01
2.540112221071e+08,3.655901028662e+01,1.671959336378e+00
2.541588237259e+08,3.663020179908e+01,2.597265303984e+00
2.543065111135e+08,3.670469813359e+01,3.463358501886e+00
2.544542843198e+08,3.678499259262e+01,4.352272618024e+00
2.546021433946e+08,3.687525089360e+01,5.222686473583e+00
2.547500883878e+08,3.697098548014e+01,6.068018196327e+00
2.548981193493e+08,3.707473650552e+01,6.900858738445e+00
2.550462363291e+08,3.718025072860e+01,7.740395478681e+00
2.551944393771e+08,3.729321997534e+01,8.545266888270e+00
2.553427285435e+08,3.741299078626e+01,9.322509962689e+00
2.554911038782e+08,3.753471709908e+01,1.007187479350e+01
2.556395654312e+08,3.766694322518e+01,1.081141062093e+01
2.557881132528e+08,3.779985863152e+01,1.148741908367e+01
2.559367473929e+08,3.794386131804e+01,1.216984277695e+01
2.560854679019e+08,3.808417222287e+01,1.280615321868e+01
2.562342748298e+08,3.823218833801e+01,1.337921305320e+01
2.563831682270e+08,3.838300308952e+01,1.396254957572e+01
2.565321481435e+08,3.854100868671e+01,1.449132637922e+01
2.566812146298e+08,3.870185516358e+01,1.499898082089e+01
2.568303677360e+08,3.886502639856e+01,1.543358408495e+01
2.569796075126e+08,3.903195058369e+01,1.587100110072e+01
2.571289340099e+08,3.920043808009e+01,1.624900243266e+01
2.572783472783e+08,3.936627143781e+01,1.660511755829e+01
2.574278473683e+08,3.953966592278e+01,1.689238157564e+01
2.575774343302e+08,3.971781877960e+01,1.717131538211e+01
2.577271082145e+08,3.989096459367e+01,1.739340166365e+01
2.578768690718e+08,4.006965190270e+01,1.756745539485e+01
2.580267169526e+08,4.024940184687e+01,1.772654140691e+01
2.581766519075e+08,4.042999198039e+01,1.781876480004e+01
2.583266739871e+08,4.060953421881e+01,1.788684596813e+01
2.584767832419e+08,4.079413247677e+01,1.794290612001e+01
2.586269797227e+08,4.097730431975e+01,1.795098384916e+01
2.587772634801e+08,4.116074838362e+01,1.787993522968e+01
2.589276345648e+08,4.135277138467e+01,1.777235087121e+01
2.590780930276e+08,4.152703233761e+01,1.760276117933e+01
2.592286389193e+08,4.171341839978e+01,1.746429959426e+01
2.593792722907e+08,4.190037053382e+01,1.727774926916e+01
2.595299931926e+08,4.208418275036e+01,1.702331716768e+01
2.596808016758e+08,4.226810335060e+01,1.674473323226e+01
2.598316977913e+08,4.245475257821e+01,1.638351301707e+01
2.599826815900e+08,4.263465288830e+01,1.606180652259e+01
2.601337531228e+08,4.281735426995e+01,1.559576328676e+01
2.602849124407e+08,4.299060647406e+01,1.515854997474e+01
2.604361595947e+08,4.317680468082e+01,1.465033499753e+01
2.605874946359e+08,4.335536036444e+01,1.410042015250e+01
2.607389176153e+08,4.352616139900e+01,1.349408113717e+01
2.608904285840e+08,4.370247951519e+01,1.280324645407e+01
2.610420275932e+08,4.387769726166e+01,1.216960968259e+01
2.611937146940e+08,4.404924431719e+01,1.143019589742e+01
2.613454899377e+08,4.421343111898e+01,1.066595905618e+01
2.614973533753e+08,4.438665794676e+01,9.852817649262e+00
2.616493050582e+08,4.454476320976e+01,8.962748556265e+00
2.618013450377e+08,4.470417607192e+01,8.009462488780e+00
2.619534733650e+08,4.485868263814e+01,7.055833042428e+00
2.621056900915e+08,4.501130318767e+01,5.988071719313e+00
2.622579952686e+08,4.515530804572e+01,4.946076382224e+00
2.624103889476e+08,4.529646734500e+01,3.755944842341e+00
2.625628711800e+08,4.542587147313e+01,2.640839865476e+00
2.627154420173e+08,4.554765412038e+01,1.374130544450e+00
2.628681015109e+08,4.567188400895e+01,8.559155488147e-02
2.630208497123e+08,4.578881568127e+01,-1.234704747255e+00
2.631736866732e+08,4.588423724808e+01,-2.616879719121e+00
2.633266124450e+08,4.597087939195e+01,-4.015176728170e+00
2.634796270793e+08,4.605644095993e+01,-5.493594436959e+00
2.636327306279e+08,4.612300648464e+01,-6.962471514064e+00
2.637859231424e+08,4.618337781460e+01,-8.464264969826e+00
2.639392046744e+08,4.623039959629e+01,-9.960081009335e+00
2.640925752758e+08,4.626008220085e+01,-1.150484212660e+01
2.642460349982e+08,4.628845864825e+01,-1.306846896353e+01
2.643995838934e+08,4.629586785006e+01,-1.459235551366e+01
2.645532220134e+08,4.629999670264e+01,-1.618573058500e+01
2.647069494098e+08,4.628436872455e+01,-1.765165625734e+01
2.648607661346e+08,4.625928490193e+01,-1.917832162518e+01
2.650146722397e+08,4.623178173631e+01,-2.068459622036e+01
2.651686677770e+08,4.618561471661e+01,-2.217998972021e+01
2.653227527985e+08,4.612633275442e+01,-2.356438077334e+01
2.654769273563e+08,4.605676223930e+01,-2.492778324128e+01
2.656311915022e+08,4.598823879463e+01,-2.632400798548e+01
2.657855452885e+08,4.590005650970e+01,-2.759996231301e+01
2.659399887671e+08,4.581184043584e+01,-2.888996843227e+01
2.660945219902e+08,4.571482499123e+01,-3.010715623968e+01
2.662491450099e+08,4.561286913674e+01,-3.129749801994e+01
2.664038578784e+08,4.550123621160e+01,-3.242628345825e+01
2.665586606480e+08,4.538686843128e+01,-3.359327186062e+01
2.667135533709e+08,4.526968959459e+01,-3.459242383984e+01
2.668685360992e+08,4.513947023351e+01,-3.552711337487e+01
2.670236088855e+08,4.501387012676e+01,-3.646988990830e+01
2.671787717818e+08,4.487978440571e+01,-3.735106583579e+01
2.673340248408e+08,4.474529321120e+01,-3.821507198384e+01
2.674893681146e+08,4.460533813944e+01,-3.901550542304e+01
2.676448016558e+08,4.447215318474e+01,-3.978426138316e+01
2.678003255168e+08,4.432841112711e+01,-4.050582257078e+01
2.679559397501e+08,4.418974541076e+01,-4.118354477885e+01
2.681116444081e+08,4.404154138186e+01,-4.181807930500e+01
2.682674395435e+08,4.390056701502e+01,-4.242674539416e+01
2.684233252088e+08,4.375002700696e+01,-4.294164271502e+01
2.685793014567e+08,4.360702759121e+01,-4.347462445517e+01
2.687353683397e+08,4.345684365290e+01,-4.400054756781e+01
2.688915259105e+08,4.330853059282e+01,-4.444133636763e+01
2.690477742218e+08,4.316275399413e+01,-4.488008528910e+01
2.692041133264e+08,4.301641952604e+01,-4.523035693608e+01
2.693605432770e+08,4.286635948267e+01,-4.563255996927e+01
2.695170641264e+08,4.271340042463e+01,-4.591412137992e+01
2.696736759274e+08,4.257262051412e+01,-4.621865537140e+01
2.698303787328e+08,4.242393896223e+01,-4.649224677261e+01
2.699871725956e+08,4.227854600007e+01,-4.668991943944e+01
2.701440575687e+08,4.212639961530e+01,-4.687576979861e+01
2.703010337050e+08,4.198327905665e+01,-4.706019486562e+01
2.704581010574e+08,4.184300356285e+01,-4.722723508588e+01
2.706152596790e+08,4.169367049245e+01,-4.733243188407e+01
2.707725096229e+08,4.155448901778e+01,-4.743277440311e+01
2.709298509420e+08,4.140585824303e+01,-4.746060522365e+01
2.710872836895e+08,4.126651015385e+01,-4.746548621326e+01
2.712448079184e+08,4.112512370841e+01,-4.749627636019e+01
2.714024236821e+08,4.098291607373e+01,-4.749438087882e+01
2.715601310336e+08,4.084092688721e+01,-4.740422163099e+01
2.717179300262e+08,4.070390843714e+01,-4.734169291339e+01
2.718758207131e+08,4.056918037834e+01,-4.722540426433e+01
2.720338031476e+08,4.043484329777e+01,-4.710270493381e+01
2.721918773830e+08,4.029591924018e+01,-4.693634159133e+01
2.723500434727e+08,4.016296935974e+01,-4.677361060630e+01
2.725083014700e+08,4.003437509573e+01,-4.658501023199e+01
2.726666514283e+08,3.990368768670e+01,-4.633786266642e+01
2.728250934012e+08,3.977679234931e+01,-4.610381734804e+01
2.729836274419e+08,3.965027252610e+01,-4.583293599335e+01
2.731422536042e+08,3.952889501425e+01,-4.552192743291e+01
2.733009719414e+08,3.940900375648e+01,-4.524027789002e+01
2.734597825071e+08,3.928217590227e+01,-4.488493317176e+01
2.736186853550e+08,3.916532074212e+01,-4.454285019070e+01
2.737776805386e+08,3.905033742176e+01,-4.419429838196e+01
2.739367681116e+08,3.893721216975e+01,-4.380678425742e+01
2.740959481277e+08,3.882691662601e+01,-4.338620705465e+01
2.742552206407e+08,3.871766277754e+01,-4.299088341391e+01
2.744145857042e+08,3.860995154627e+01,-4.258193712643e+01
2.745740433720e+08,3.850412613209e+01,-4.210967815931e+01
2.747335936980e+08,3.840514821036e+01,-4.164556839897e+01
2.748932367360e+08,3.830274043577e+01,-4.116976258430e+01
2.750529725398e+08,3.820569527486e+01,-4.070928746215e+01
2.752128011634e+08,3.811028426262e+01,-4.018730329161e+01
2.753727226607e+08,3.801617440667e+01,-3.968655620468e+01
2.755327370857e+08,3.792862120124e+01,-3.918408412453e+01
2.756928444924e+08,3.783784869422e+01,-3.863870777650e+01
2.758530449347e+08,3.775259920746e+01,-3.809009458167e+01
2.760133384669e+08,3.766592562614e+01,-3.753738787538e+01
2.761737251429e+08,3.757943804194e+01,-3.698678019130e+01
2.763342050168e+08,3.749554755502e+01,-3.638738544847e+01
2.764947781429e+08,3.741800165571e+01,-3.580678394676e+01
2.766554445754e+08,3.733492059662e+01,-3.519244919297e+01
2.768162043683e+08,3.725759851155e+01,-3.456592576270e+01
2.769770575761e+08,3.718204375872e+01,-3.392396642277e+01
2.771380042529e+08,3.711086059523e+01,-3.327719109833e+01
2.772990444531e+08,3.704235979047e+01,-3.259136309777e+01
2.774601782311e+08,3.697572564441e+01,-3.191292999511e+01
2.776214056412e+08,3.691329205756e+01,-3.122327581307e+01
2.777827267378e+08,3.685420966656e+01,-3.049476100887e+01
2.779441415753e+08,3.679733054856e+01,-2.976500597637e+01
2.781056502083e+08,3.674991675922e+01,-2.904277969232e+01
2.782672526912e+08,3.669754114204e+01,-2.830004478304e+01
2.784289490785e+08,3.665056272350e+01,-2.755745880893e+01
2.785907394249e+08,3.661518778543e+01,-2.681101073829e+01
2.787526237850e+08,3.657926556301e+01,-2.606899865758e+01
2.789146022132e+08,3.654200183112e+01,-2.530048617613e+01
2.790766747644e+08,3.651460414318e+01,-2.455177299335e+01
2.792388414933e+08,3.648546824732e+01,-2.381985812187e+01
2.794011024544e+08,3.646427501189e+01,-2.308864881282e+01
2.795634577027e+08,3.644431804536e+01,-2.233433037754e+01
2.797259072928e+08,3.642944008419e+01,-2.159994906257e+01
2.798884512797e+08,3.641417049954e+01,-2.087977743596e+01
2.800510897181e+08,3.639972642970e+01,-2.015883400733e+01
2.802138226629e+08,3.639069050676e+01,-1.945825939046e+01
2.803766501691e+08,3.638323584964e+01,-1.876394053177e+01
2.805395722916e+08,3.637418557173e+01,-1.807271066656e+01
2.807025890854e+08,3.636665817373e+01,-1.738224313197e+01
2.808657006055e+08,3.636249687784e+01,-1.672438824805e+01
2.810289069070e+08,3.635808107600e+01,-1.604338081676e+01
2.811922080448e+08,3.635656800707e+01,-1.536907630921e+01
2.813556040742e+08,3.635377546925e+01,-1.471590355070e+01
2.815190950503e+08,3.635100750991e+01,-1.403624066792e+01
2.816826810281e+08,3.635022827808e+01,-1.336795742815e+01
2.818463620631e+08,3.634774214911e+01,-1.268673370606e+01
2.820101382103e+08,3.635009023686e+01,-1.199617292296e+01
2.821740095250e+08,3.634765060596e+01,-1.132526183285e+01
2.823379760626e+08,3.635147539454e+01,-1.061440804905e+01
2.825020378784e+08,3.634924151023e+01,-9.917158476264e+00
2.826661950277e+08,3.635550589400e+01,-9.225420183469e+00
2.828304475659e+08,3.636198997576e+01,-8.488199835162e+00
2.829947955485e+08,3.636967352281e+01,-7.754286786930e+00
2.831592390310e+08,3.637749496560e+01,-7.001819110202e+00
2.833237780688e+08,3.639185300912e+01,-6.274038048536e+00
2.834884127174e+08,3.640718055865e+01,-5.494633070116e+00
2.836531430324e+08,3.642604498288e+01,-4.758603526312e+00
2.838179690694e+08,3.644841097764e+01,-3.971365606457e+00
2.839828908840e+08,3.647121063392e+01,-3.188652505257e+00
2.841479085320e+08,3.649831122275e+01,-2.407770782614e+00
2.843130220688e+08,3.652742227751e+01,-1.624604893199e+00
2.844782315504e+08,3.656049172901e+01,-8.175951198644e-01
2.846435370324e+08,3.659797024440e+01,-2.752340372807e-02
2.848089385706e+08,3.663916108925e+01,7.648030125737e-01
2.849744362208e+08,3.668515124513e+01,1.590736702429e+00
2.851400300389e+08,3.673492711836e+01,2.367264501715e+00
2.853057200808e+08,3.679333594627e+01,3.155000005836e+00
2.854715064023e+08,3.685254668962e+01,3.934844674308e+00
2.856373890595e+08,3.691680655462e+01,4.690551584124e+00
2.858033681083e+08,3.697920440984e+01,5.461259454696e+00
2.859694436047e+08,3.705204218090e+01,6.197486183306e+00
2.861356156047e+08,3.712943575238e+01,6.925275342775e+00
2.863018841645e+08,3.720585538491e+01,7.630815660510e+00
2.864682493401e+08,3.728869656861e+01,8.326795981050e+00
2.866347111877e+08,3.737430175700e+01,8.990757364406e+00
2.868012697635e+08,3.745819700650e+01,9.655571301934e+00
2.869679251236e+08,3.754899865600e+01,1.026778795917e+01
2.871346773244e+08,3.764006421840e+01,1.088169656751e+01
2.873015264220e+08,3.773588757465e+01,1.146203554045e+01
2.874684724728e+08,3.783003749186e+01,1.204492216682e+01
2.876355155332e+08,3.792664661274e+01,1.257274936442e+01
2.878026556594e+08,3.802508671302e+01,1.311181387283e+01
2.879698929079e+08,3.812400102315e+01,1.358399389358e+01
2.881372273352e+08,3.822306099354e+01,1.407014559506e+01
2.883046589976e+08,3.832940176800e+01,1.456138719776e+01
2.884721879518e+08,3.842819818779e+01,1.499683250278e+01
2.886398142542e+08,3.853607580273e+01,1.544067654517e+01
2.888075379614e+08,3.863104459489e+01,1.583347218572e+01
2.889753591300e+08,3.873551022137e+01,1.622005354661e+01
2.891432778166e+08,3.884084538213e+01,1.660762443407e+01
2.893112940780e+08,3.893955091244e+01,1.694062005853e+01
2.894794079708e+08,3.904472049064e+01,1.727864096441e+01
2.896476195516e+08,3.914697157230e+01,1.759390038112e+01
2.898159288774e+08,3.924568452273e+01,1.790315529115e+01
2.899843360049e+08,3.934477982308e+01,1.820811196471e+01
2.901528409909e+08,3.945019538631e+01,1.847827059329e+01
2.903214438924e+08,3.954451631749e+01,1.876652825756e+01
2.904901447661e+08,3.964647771987e+01,1.903893596516e+01
2.906589436690e+08,3.973997730880e+01,1.930725758295e+01
2.908278406581e+08,3.984364578560e+01,1.957671351060e+01
