!Siglent Technologies,SNA5002A,SNA5XCED6R0121,V1.0.0.2.13
!Date: 2026-01-30 16:16:31
!Channel 1
!Trace1
Frequency,S11(DB),S11(DEG)
6.271099652902e+07,3.276688547217e+01,4.849593669157e+01
6.274743682693e+07,3.272881867385e+01,4.886341225089e+01
6.278389829968e+07,3.269250528532e+01,4.922596099528e+01
6.282038095957e+07,3.265914646320e+01,4.957650182464e+01
6.285688481892e+07,3.263392912303e+01,4.999025769082e+01
6.289340989005e+07,3.260592284558e+01,5.035454200544e+01
6.292995618527e+07,3.256838773182e+01,5.073998752686e+01
6.296652371693e+07,3.254564724721e+01,5.112420549764e+01
6.300311249736e+07,3.252174254114e+01,5.149905345427e+01
6.303972253891e+07,3.249767235046e+01,5.189493350528e+01
6.307635385394e+07,3.247897169139e+01,5.228000046744e+01
6.311300645480e+07,3.246011011785e+01,5.266406936232e+01
6.314968035387e+07,3.244422614342e+01,5.305167222546e+01
6.318637556352e+07,3.243192064750e+01,5.343711664987e+01
6.322309209614e+07,3.242615190340e+01,5.382717803436e+01
6.325982996411e+07,3.242291443440e+01,5.420391448079e+01
6.329658917983e+07,3.241166276405e+01,5.461367219826e+01
6.333336975571e+07,3.240705928297e+01,5.499070861471e+01
6.337017170417e+07,3.239759151909e+01,5.537064973690e+01
6.340699503761e+07,3.239476086955e+01,5.576799581604e+01
6.344383976846e+07,3.239540888165e+01,5.614593529297e+01
6.348070590917e+07,3.239675564010e+01,5.650472576640e+01
6.351759347216e+07,3.240129785635e+01,5.686469078210e+01
6.355450246989e+07,3.240969678692e+01,5.722675592004e+01
6.359143291482e+07,3.241251429428e+01,5.759165572360e+01
6.362838481940e+07,3.242850468153e+01,5.790920617037e+01
6.366535819611e+07,3.243799387605e+01,5.825459685710e+01
6.370235305742e+07,3.244998639956e+01,5.862745630799e+01
6.373936941582e+07,3.245902614878e+01,5.895001878884e+01
6.377640728379e+07,3.247701874805e+01,5.927713209759e+01
6.381346667385e+07,3.249724839755e+01,5.960202642021e+01
6.385054759849e+07,3.250857389107e+01,5.991078314477e+01
6.388765007022e+07,3.253022614187e+01,6.023266159745e+01
6.392477410158e+07,3.254781517484e+01,6.049105588356e+01
6.396191970508e+07,3.256673189833e+01,6.077729542361e+01
6.399908689326e+07,3.259134220623e+01,6.104999649954e+01
6.403627567866e+07,3.262014025947e+01,6.130576820946e+01
6.407348607384e+07,3.264305840136e+01,6.158174330260e+01
6.411071809134e+07,3.266480081072e+01,6.181582107489e+01
6.414797174375e+07,3.268748019554e+01,6.207016182251e+01
6.418524704362e+07,3.271087175732e+01,6.232749741624e+01
6.422254400353e+07,3.274006678835e+01,6.254060847552e+01
6.425986263608e+07,3.276420226687e+01,6.274473473083e+01
6.429720295385e+07,3.279301456945e+01,6.294857680798e+01
6.433456496945e+07,3.282494752323e+01,6.314161481925e+01
6.437194869548e+07,3.285039741427e+01,6.335592855847e+01
6.440935414456e+07,3.288163913836e+01,6.349701817503e+01
6.444678132931e+07,3.290984628622e+01,6.367217100461e+01
6.448423026237e+07,3.293820842145e+01,6.388442657663e+01
6.452170095637e+07,3.296786886237e+01,6.404310217921e+01
6.455919342395e+07,3.300240451315e+01,6.417400040734e+01
6.459670767778e+07,3.303156375916e+01,6.433498262332e+01
6.463424373050e+07,3.305950929141e+01,6.446182697805e+01
6.467180159478e+07,3.309350606378e+01,6.457393417592e+01
6.470938128330e+07,3.312303555039e+01,6.468257324796e+01
6.474698280875e+07,3.315338726793e+01,6.479874114590e+01
6.478460618380e+07,3.318137205862e+01,6.489888238803e+01
6.482225142116e+07,3.321565497122e+01,6.496246366356e+01
6.485991853353e+07,3.324691109477e+01,6.508187535486e+01
6.489760753362e+07,3.327549678824e+01,6.514363047520e+01
6.493531843415e+07,3.330520504935e+01,6.521266006100e+01
6.497305124784e+07,3.333681565476e+01,6.528976667206e+01
6.501080598744e+07,3.336704656803e+01,6.536432456597e+01
6.504858266567e+07,3.339891812271e+01,6.540222533445e+01
6.508638129529e+07,3.342371133140e+01,6.545928717719e+01
6.512420188906e+07,3.345363285241e+01,6.548859552295e+01
6.516204445973e+07,3.348283915571e+01,6.553162965141e+01
6.519990902008e+07,3.351308289090e+01,6.555646126081e+01
6.523779558288e+07,3.353965867099e+01,6.557980110293e+01
6.527570416092e+07,3.356649517100e+01,6.559045669973e+01
6.531363476700e+07,3.359465555833e+01,6.561150716585e+01
6.535158741390e+07,3.362010328662e+01,6.561362359071e+01
6.538956211445e+07,3.364462155129e+01,6.561820652874e+01
6.542755888146e+07,3.366859012777e+01,6.560434846783e+01
6.546557772774e+07,3.369392976305e+01,6.559235793929e+01
6.550361866613e+07,3.371634928848e+01,6.556679788982e+01
6.554168170946e+07,3.374208736526e+01,6.556535242509e+01
6.557976687059e+07,3.376181350859e+01,6.552301884831e+01
6.561787416235e+07,3.378558905850e+01,6.549523869774e+01
6.565600359762e+07,3.380452581427e+01,6.547056067771e+01
6.569415518926e+07,3.382599240034e+01,6.542890023229e+01
6.573232895014e+07,3.384643344713e+01,6.540455954449e+01
6.577052489314e+07,3.386596149770e+01,6.536825640774e+01
6.580874303116e+07,3.388386039835e+01,6.532456257369e+01
6.584698337710e+07,3.389943280080e+01,6.526457342540e+01
6.588524594385e+07,3.391773357582e+01,6.521896449252e+01
6.592353074433e+07,3.393163774906e+01,6.517158361502e+01
6.596183779146e+07,3.394751013633e+01,6.511853252063e+01
6.600016709817e+07,3.396532695707e+01,6.505330919755e+01
6.603851867739e+07,3.397562713293e+01,6.501541708280e+01
6.607689254206e+07,3.398877257264e+01,6.497522512577e+01
6.611528870513e+07,3.400023084199e+01,6.492978377183e+01
6.615370717957e+07,3.401501160211e+01,6.484579450697e+01
6.619214797832e+07,3.402297874409e+01,6.479477739898e+01
6.623061111438e+07,3.403109569192e+01,6.475018619880e+01
6.626909660071e+07,3.404286725596e+01,6.470191528273e+01
6.630760445031e+07,3.405206085377e+01,6.465394244338e+01
6.634613467616e+07,3.405735808338e+01,6.460312749354e+01
6.638468729128e+07,3.406564894701e+01,6.452651306307e+01
6.642326230867e+07,3.406702636226e+01,6.446309845967e+01
6.646185974135e+07,3.407924368783e+01,6.443928078587e+01
6.650047960234e+07,3.408413190454e+01,6.439673418957e+01
6.653912190468e+07,3.408934766694e+01,6.436636647842e+01
6.657778666141e+07,3.409172399329e+01,6.430677041294e+01
6.661647388557e+07,3.409269085483e+01,6.426293045928e+01
6.665518359022e+07,3.409858005245e+01,6.421107322704e+01
6.669391578843e+07,3.409792575572e+01,6.416851749489e+01
6.673267049326e+07,3.409986309837e+01,6.413836749447e+01
6.677144771780e+07,3.410174677936e+01,6.409022283501e+01
6.681024747512e+07,3.410043653184e+01,6.405932145738e+01
6.684906977832e+07,3.410385196032e+01,6.402838873947e+01
6.688791464051e+07,3.410580513638e+01,6.402242065865e+01
6.692678207479e+07,3.410289080863e+01,6.400018851603e+01
6.696567209427e+07,3.410350101734e+01,6.398455147424e+01
6.700458471209e+07,3.410187532171e+01,6.395034476930e+01
6.704351994137e+07,3.410009803120e+01,6.394190896616e+01
6.708247779525e+07,3.409919635226e+01,6.392736989901e+01
6.712145828689e+07,3.409357280405e+01,6.392468705130e+01
6.716046142942e+07,3.409739351834e+01,6.395413660428e+01
6.719948723602e+07,3.409235362309e+01,6.394425297628e+01
6.723853571986e+07,3.408933974481e+01,6.394662681527e+01
6.727760689411e+07,3.409011004183e+01,6.395626525172e+01
6.731670077195e+07,3.408396397223e+01,6.397351082641e+01
6.735581736659e+07,3.408502366013e+01,6.397396699981e+01
6.739495669122e+07,3.408140889952e+01,6.401682526517e+01
6.743411875904e+07,3.407704250459e+01,6.401782994093e+01
6.747330358328e+07,3.407480372852e+01,6.404482917942e+01
6.751251117716e+07,3.407248052400e+01,6.407579800452e+01
6.755174155391e+07,3.406634834655e+01,6.411786942376e+01
6.759099472676e+07,3.406514818572e+01,6.414351247775e+01
6.763027070897e+07,3.406097075166e+01,6.418428489364e+01
6.766956951378e+07,3.406206660248e+01,6.420214377589e+01
6.770889115447e+07,3.406099304475e+01,6.426043694467e+01
6.774823564430e+07,3.406061719156e+01,6.429480465988e+01
6.778760299654e+07,3.405447722077e+01,6.435004755221e+01
6.782699322448e+07,3.405648994736e+01,6.439938899702e+01
6.786640634142e+07,3.405567107976e+01,6.449349992179e+01
6.790584236065e+07,3.405198675820e+01,6.451758505623e+01
6.794530129549e+07,3.404934628670e+01,6.458071283317e+01
6.798478315924e+07,3.405050259411e+01,6.465620323541e+01
6.802428796524e+07,3.405186384611e+01,6.471780371307e+01
6.806381572681e+07,3.405105085821e+01,6.479117577257e+01
6.810336645729e+07,3.405036291406e+01,6.484190044970e+01
6.814294017003e+07,3.404969449799e+01,6.491254714442e+01
6.818253687839e+07,3.405353618503e+01,6.499011383618e+01
6.822215659572e+07,3.405933378944e+01,6.508208023365e+01
6.826179933540e+07,3.405835806180e+01,6.517487731052e+01
6.830146511080e+07,3.406153846916e+01,6.522463625388e+01
6.834115393532e+07,3.406169522528e+01,6.531232569994e+01
6.838086582234e+07,3.406728874677e+01,6.538453307169e+01
6.842060078526e+07,3.406828492100e+01,6.547779596783e+01
6.846035883750e+07,3.407252478529e+01,6.556777707319e+01
6.850013999246e+07,3.407896255069e+01,6.563781438141e+01
6.853994426359e+07,3.408184000751e+01,6.574380831635e+01
6.857977166430e+07,3.408681554703e+01,6.581117818822e+01
6.861962220804e+07,3.409330862174e+01,6.591625350990e+01
6.865949590825e+07,3.410081066587e+01,6.598936893625e+01
6.869939277840e+07,3.410458911029e+01,6.609610199694e+01
6.873931283194e+07,3.410961778991e+01,6.619143830982e+01
6.877925608235e+07,3.411926987227e+01,6.626130934215e+01
6.881922254310e+07,3.412632346130e+01,6.633313132485e+01
6.885921222769e+07,3.413415084066e+01,6.644546871668e+01
6.889922514961e+07,3.414195250332e+01,6.651330021841e+01
6.893926132236e+07,3.415005255692e+01,6.658535842545e+01
6.897932075945e+07,3.416191845613e+01,6.668756312195e+01
6.901940347440e+07,3.416707789531e+01,6.677131890448e+01
6.905950948074e+07,3.417996824944e+01,6.685074040323e+01
6.909963879199e+07,3.419003238181e+01,6.694925547847e+01
6.913979142172e+07,3.420142016160e+01,6.700851642269e+01
6.917996738345e+07,3.420902954474e+01,6.709631697463e+01
6.922016669075e+07,3.422200701901e+01,6.718869106284e+01
6.926038935720e+07,3.422955388506e+01,6.724648931811e+01
6.930063539635e+07,3.424101086687e+01,6.732067765423e+01
6.934090482179e+07,3.425221033656e+01,6.740445511637e+01
6.938119764712e+07,3.426614669819e+01,6.749386160535e+01
6.942151388592e+07,3.427767354367e+01,6.757292106785e+01
6.946185355181e+07,3.428872758733e+01,6.763491034131e+01
6.950221665839e+07,3.430320471560e+01,6.770840747682e+01
6.954260321929e+07,3.431111677836e+01,6.777121394878e+01
6.958301324814e+07,3.432725283092e+01,6.785018284263e+01
6.962344675857e+07,3.434132621342e+01,6.792756106318e+01
6.966390376423e+07,3.435042360054e+01,6.801544114754e+01
6.970438427877e+07,3.436620695523e+01,6.806301621501e+01
6.974488831585e+07,3.437824632238e+01,6.812084185793e+01
6.978541588914e+07,3.439265066724e+01,6.819660865212e+01
6.982596701232e+07,3.440710642780e+01,6.826157847049e+01
6.986654169906e+07,3.441899411075e+01,6.833552628187e+01
6.990713996308e+07,3.443364901629e+01,6.840735738329e+01
6.994776181805e+07,3.444629633041e+01,6.845626320739e+01
6.998840727770e+07,3.446063101679e+01,6.852664687074e+01
7.002907635573e+07,3.447430635902e+01,6.858953854710e+01
7.006976906588e+07,3.449029812900e+01,6.864816169361e+01
7.011048542187e+07,3.450608744484e+01,6.871439830924e+01
7.015122543745e+07,3.451956995379e+01,6.876621431576e+01
7.019198912636e+07,3.453174133399e+01,6.884871851670e+01
7.023277650236e+07,3.454363423742e+01,6.888328355220e+01
7.027358757921e+07,3.456511287295e+01,6.895799225725e+01
7.031442237069e+07,3.457787252783e+01,6.900739959509e+01
7.035528089057e+07,3.459362351735e+01,6.908028286476e+01
7.039616315265e+07,3.460769699883e+01,6.913764338014e+01
7.043706917071e+07,3.462536169712e+01,6.920482426789e+01
7.047799895858e+07,3.463785502745e+01,6.925935178164e+01
7.051895253004e+07,3.465629822884e+01,6.932627654967e+01
7.055992989894e+07,3.467332667593e+01,6.937507803606e+01
7.060093107909e+07,3.468705673623e+01,6.944062764744e+01
7.064195608433e+07,3.470429747004e+01,6.949950817992e+01
7.068300492851e+07,3.472070216317e+01,6.955961858108e+01
7.072407762547e+07,3.473884579303e+01,6.959348025048e+01
7.076517418909e+07,3.475685448178e+01,6.966638925129e+01
7.080629463322e+07,3.477280254921e+01,6.973670527992e+01
7.084743897174e+07,3.479029808226e+01,6.978111981367e+01
7.088860721854e+07,3.480756899678e+01,6.981998454871e+01
7.092979938752e+07,3.482463364183e+01,6.990075021218e+01
7.097101549256e+07,3.484686253966e+01,6.994725116846e+01
7.101225554759e+07,3.486312994351e+01,7.000689744431e+01
7.105351956651e+07,3.487723404362e+01,7.006915394657e+01
7.109480756325e+07,3.489806023598e+01,7.011776382100e+01
7.113611955176e+07,3.491625063289e+01,7.016111726889e+01
7.117745554595e+07,3.493593390512e+01,7.023453336999e+01
7.121881555980e+07,3.495691428680e+01,7.025719413933e+01
7.126019960724e+07,3.497695023167e+01,7.029635583185e+01
7.130160770226e+07,3.499703834160e+01,7.035445780993e+01
7.134303985882e+07,3.501606654197e+01,7.038952194563e+01
7.138449609090e+07,3.503717288123e+01,7.042076638303e+01
7.142597641250e+07,3.505584626199e+01,7.047160471889e+01
7.146748083761e+07,3.507715549438e+01,7.051797235815e+01
7.150900938024e+07,3.510087679116e+01,7.055000292373e+01
7.155056205440e+07,3.511997192917e+01,7.058902805372e+01
7.159213887412e+07,3.514063896109e+01,7.061216051123e+01
7.163373985342e+07,3.516232153183e+01,7.066274456758e+01
7.167536500635e+07,3.518092668538e+01,7.070623165803e+01
7.171701434694e+07,3.520465114485e+01,7.073781946291e+01
7.175868788927e+07,3.522713352559e+01,7.076380361604e+01
7.180038564738e+07,3.525167484996e+01,7.077344359011e+01
7.184210763536e+07,3.527120606589e+01,7.080537065867e+01
7.188385386727e+07,3.529363642741e+01,7.085313276182e+01
7.192562435722e+07,3.531845795288e+01,7.085445020567e+01
7.196741911929e+07,3.533878590598e+01,7.088138994604e+01
7.200923816758e+07,3.536013701209e+01,7.089280534646e+01
7.205108151622e+07,3.538427267374e+01,7.091017949631e+01
7.209294917932e+07,3.540720586707e+01,7.091565837093e+01
7.213484117100e+07,3.542777576987e+01,7.093492258277e+01
7.217675750542e+07,3.545287789868e+01,7.093910699208e+01
7.221869819671e+07,3.547776900480e+01,7.093430290834e+01
7.226066325902e+07,3.550012333543e+01,7.093572478547e+01
7.230265270652e+07,3.552267443480e+01,7.094096881461e+01
7.234466655337e+07,3.554958366899e+01,7.094860016286e+01
7.238670481376e+07,3.557241164310e+01,7.093625887122e+01
7.242876750188e+07,3.559749993670e+01,7.094113739388e+01
7.247085463190e+07,3.562287042507e+01,7.092220442358e+01
7.251296621805e+07,3.564410291102e+01,7.089955454184e+01
7.255510227452e+07,3.566910057153e+01,7.090530663859e+01
7.259726281555e+07,3.569451644872e+01,7.087867629643e+01
7.263944785535e+07,3.572290467410e+01,7.085677272824e+01
7.268165740816e+07,3.574009728326e+01,7.082628667690e+01
7.272389148823e+07,3.576628223635e+01,7.079570440637e+01
7.276615010981e+07,3.579074971344e+01,7.077112511393e+01
7.280843328715e+07,3.581543234247e+01,7.073695832847e+01
7.285074103454e+07,3.584039982179e+01,7.073517310769e+01
7.289307336624e+07,3.586444420031e+01,7.070627702264e+01
7.293543029654e+07,3.588823011546e+01,7.063814642610e+01
7.297781183973e+07,3.591479078371e+01,7.061936659998e+01
7.302021801013e+07,3.593902426766e+01,7.056000364561e+01
7.306264882203e+07,3.596215017070e+01,7.053358512836e+01
7.310510428975e+07,3.598503214923e+01,7.048137657454e+01
7.314758442763e+07,3.600869622109e+01,7.041292078367e+01
7.319008925000e+07,3.602969579644e+01,7.037781741613e+01
7.323261877120e+07,3.605631237907e+01,7.031552395115e+01
7.327517300558e+07,3.608094580082e+01,7.024522520053e+01
7.331775196751e+07,3.610582805399e+01,7.019952957555e+01
7.336035567136e+07,3.612753589812e+01,7.011225816040e+01
7.340298413149e+07,3.614913273158e+01,7.005475106288e+01
7.344563736230e+07,3.616815105007e+01,6.997509358976e+01
7.348831537818e+07,3.619585629612e+01,6.991468706976e+01
7.353101819353e+07,3.621619814199e+01,6.982478664137e+01
7.357374582277e+07,3.623952204947e+01,6.972665422632e+01
7.361649828030e+07,3.625696617398e+01,6.966589235528e+01
7.365927558057e+07,3.627911876531e+01,6.957789147869e+01
7.370207773800e+07,3.629965590046e+01,6.945459639958e+01
7.374490476704e+07,3.632377995706e+01,6.939847383482e+01
7.378775668214e+07,3.634034484000e+01,6.929608349122e+01
7.383063349776e+07,3.635944405562e+01,6.920240257109e+01
7.387353522837e+07,3.637971782809e+01,6.908428081980e+01
7.391646188845e+07,3.639593748606e+01,6.898536962937e+01
7.395941349249e+07,3.641652744850e+01,6.888756164608e+01
7.400239005498e+07,3.643324032100e+01,6.877720285270e+01
7.404539159042e+07,3.645280025149e+01,6.864969252562e+01
7.408841811332e+07,3.646700980366e+01,6.853899341418e+01
7.413146963821e+07,3.648392390147e+01,6.839946695891e+01
7.417454617961e+07,3.649923289211e+01,6.828390929224e+01
7.421764775206e+07,3.651431682078e+01,6.814907422008e+01
7.426077437010e+07,3.652901943741e+01,6.803613802425e+01
7.430392604829e+07,3.654708054477e+01,6.790709753208e+01
7.434710280118e+07,3.655462574083e+01,6.777525245423e+01
7.439030464336e+07,3.656636387390e+01,6.764972199451e+01
7.443353158940e+07,3.657597345771e+01,6.750909522269e+01
7.447678365388e+07,3.659001571194e+01,6.737710716479e+01
7.452006085141e+07,3.659697863299e+01,6.725993186798e+01
7.456336319658e+07,3.660385195538e+01,6.710275071490e+01
7.460669070401e+07,3.660897450114e+01,6.695983428700e+01
7.465004338832e+07,3.661916564536e+01,6.684971832858e+01
7.469342126414e+07,3.662314844671e+01,6.668756019444e+01
7.473682434611e+07,3.662940945342e+01,6.656593551225e+01
7.478025264888e+07,3.663497044198e+01,6.640915017236e+01
7.482370618710e+07,3.663695445074e+01,6.631066284137e+01
7.486718497543e+07,3.663736946917e+01,6.615559567556e+01
7.491068902855e+07,3.663788081435e+01,6.605153412028e+01
7.495421836114e+07,3.663351589944e+01,6.590532722297e+01
7.499777298788e+07,3.663115376766e+01,6.578260570663e+01
7.504135292349e+07,3.662913618685e+01,6.568584070628e+01
7.508495818265e+07,3.663066916698e+01,6.555555563253e+01
7.512858878009e+07,3.662664612759e+01,6.544464163213e+01
7.517224473054e+07,3.662340302837e+01,6.534838053585e+01
7.521592604871e+07,3.661374180776e+01,6.525588968987e+01
7.525963274937e+07,3.660859444825e+01,6.514497903361e+01
7.530336484724e+07,3.659878511067e+01,6.506532299302e+01
7.534712235710e+07,3.659075455540e+01,6.500608147272e+01
7.539090529370e+07,3.658592662931e+01,6.488976736037e+01
7.543471367183e+07,3.657493134086e+01,6.483087198779e+01
7.547854750626e+07,3.656226708933e+01,6.477592000326e+01
7.552240681179e+07,3.655045807955e+01,6.471894073974e+01
7.556629160322e+07,3.654387834117e+01,6.468120745628e+01
7.561020189536e+07,3.653379021072e+01,6.462896791858e+01
7.565413770303e+07,3.652233305713e+01,6.460841032954e+01
7.569809904105e+07,3.651232192506e+01,6.459405982745e+01
7.574208592426e+07,3.650025730088e+01,6.458928921005e+01
7.578609836751e+07,3.649032391126e+01,6.457664175172e+01
7.583013638563e+07,3.647651769337e+01,6.456757573593e+01
7.587419999351e+07,3.646463533693e+01,6.460099705454e+01
7.591828920600e+07,3.645659182939e+01,6.458482011279e+01
7.596240403799e+07,3.644455628148e+01,6.464279677864e+01
7.600654450435e+07,3.643404016281e+01,6.467518462163e+01
7.605071062000e+07,3.642408799777e+01,6.472152187273e+01
7.609490239982e+07,3.641682561240e+01,6.476421281648e+01
7.613911985874e+07,3.641031355774e+01,6.480964246283e+01
7.618336301168e+07,3.639890111127e+01,6.488679903174e+01
7.622763187357e+07,3.639441683486e+01,6.495312612498e+01
7.627192645934e+07,3.638637977186e+01,6.503813808785e+01
7.631624678394e+07,3.638182561662e+01,6.512687591116e+01
7.636059286233e+07,3.637606161927e+01,6.522088351761e+01
7.640496470948e+07,3.636901198702e+01,6.529978235727e+01
7.644936234036e+07,3.636842589289e+01,6.540576080314e+01
7.649378576995e+07,3.636661675926e+01,6.550987367726e+01
7.653823501324e+07,3.636648287231e+01,6.562237798431e+01
7.658271008523e+07,3.636577207322e+01,6.570554848185e+01
7.662721100094e+07,3.636988819379e+01,6.582888072200e+01
7.667173777537e+07,3.637038664186e+01,6.596736996649e+01
7.671629042356e+07,3.636943489297e+01,6.605455160157e+01
7.676086896054e+07,3.637282919719e+01,6.617754079559e+01
7.680547340135e+07,3.637943613134e+01,6.629328065382e+01
7.685010376104e+07,3.638049291167e+01,6.641614803122e+01
7.689476005468e+07,3.638962320274e+01,6.653878820145e+01
7.693944229734e+07,3.639577378796e+01,6.667306935541e+01
7.698415050409e+07,3.640609081014e+01,6.680985173633e+01
7.702888469002e+07,3.641474276111e+01,6.690802763629e+01
7.707364487023e+07,3.642283316228e+01,6.704026582850e+01
7.711843105983e+07,3.643153173801e+01,6.716953107173e+01
7.716324327391e+07,3.644279874682e+01,6.729300683317e+01
7.720808152762e+07,3.645538073028e+01,6.742481719541e+01
7.725294583608e+07,3.646957708643e+01,6.754802783061e+01
7.729783621443e+07,3.648377696857e+01,6.766387500472e+01
7.734275267781e+07,3.649634732051e+01,6.779716491839e+01
7.738769524140e+07,3.651182054982e+01,6.789659379569e+01
7.743266392034e+07,3.652643790958e+01,6.799674621171e+01
7.747765872982e+07,3.654468395659e+01,6.810967543975e+01
7.752267968503e+07,3.656025101269e+01,6.825915434998e+01
7.756772680114e+07,3.658146345400e+01,6.836341132825e+01
7.761280009338e+07,3.659848580714e+01,6.846601449292e+01
7.765789957694e+07,3.661912781428e+01,6.856496373862e+01
7.770302526705e+07,3.663366302911e+01,6.868192746671e+01
7.774817717893e+07,3.665671124586e+01,6.878948080603e+01
7.779335532782e+07,3.667425305144e+01,6.888017160839e+01
7.783855972897e+07,3.669757664632e+01,6.899271440754e+01
7.788379039763e+07,3.671835782746e+01,6.909837272276e+01
7.792904734907e+07,3.674280266810e+01,6.917715906752e+01
7.797433059856e+07,3.676471320167e+01,6.924906637125e+01
7.801964016137e+07,3.678991503170e+01,6.937791804401e+01
7.806497605280e+07,3.681234571097e+01,6.945338221529e+01
7.811033828816e+07,3.683692388139e+01,6.951385695586e+01
7.815572688274e+07,3.686348792706e+01,6.958375589128e+01
7.820114185186e+07,3.688436561203e+01,6.966990504694e+01
7.824658321085e+07,3.691054685450e+01,6.976598024493e+01
7.829205097505e+07,3.693610170929e+01,6.983282894929e+01
7.833754515979e+07,3.696089042440e+01,6.990549903840e+01
7.838306578043e+07,3.698735145653e+01,6.995273747236e+01
7.842861285234e+07,3.701628853369e+01,7.002120782378e+01
7.847418639088e+07,3.704133144335e+01,7.006778435301e+01
7.851978641143e+07,3.706990928941e+01,7.013906521376e+01
7.856541292938e+07,3.709640522723e+01,7.021365033295e+01
7.861106596012e+07,3.712077886607e+01,7.027853898006e+01
7.865674551907e+07,3.714561198404e+01,7.029220821726e+01
7.870245162163e+07,3.718012805480e+01,7.034177019588e+01
7.874818428324e+07,3.720651071521e+01,7.037772280781e+01
7.879394351933e+07,3.723581455529e+01,7.039250001189e+01
7.883972934533e+07,3.726094238493e+01,7.046058597175e+01
7.888554177670e+07,3.729205712784e+01,7.047686061016e+01
7.893138082889e+07,3.731585148193e+01,7.052279813744e+01
7.897724651738e+07,3.734721300817e+01,7.056432162066e+01
7.902313885765e+07,3.737364460680e+01,7.057855472666e+01
7.906905786518e+07,3.739843861884e+01,7.060660469696e+01
7.911500355547e+07,3.743106381836e+01,7.061235578367e+01
7.916097594402e+07,3.745712644571e+01,7.063254033884e+01
7.920697504634e+07,3.748575156954e+01,7.066296001187e+01
7.925300087797e+07,3.751458272744e+01,7.064878266365e+01
7.929905345443e+07,3.754194055258e+01,7.065680501491e+01
7.934513279125e+07,3.756946628875e+01,7.068934974096e+01
7.939123890400e+07,3.759445582584e+01,7.072401231238e+01
7.943737180824e+07,3.762467611966e+01,7.070367362370e+01
7.948353151952e+07,3.765092706389e+01,7.070681506504e+01
7.952971805342e+07,3.768074876926e+01,7.071291720435e+01
7.957593142554e+07,3.770438097812e+01,7.072077842440e+01
7.962217165147e+07,3.773362330238e+01,7.070238634363e+01
7.966843874681e+07,3.775759470278e+01,7.068653030162e+01
7.971473272718e+07,3.778426782248e+01,7.067148007900e+01
7.976105360819e+07,3.781340361989e+01,7.067960490244e+01
7.980740140548e+07,3.783546807911e+01,7.068978221332e+01
7.985377613469e+07,3.786536442653e+01,7.067819557825e+01
7.990017781148e+07,3.788869137936e+01,7.068689757814e+01
7.994660645149e+07,3.791119366694e+01,7.065583222083e+01
7.999306207039e+07,3.794103705846e+01,7.065489255957e+01
8.003954468387e+07,3.796517356456e+01,7.066894874788e+01
8.008605430761e+07,3.799107304564e+01,7.064917400753e+01
8.013259095731e+07,3.801770979555e+01,7.061763480634e+01
8.017915464866e+07,3.804358896807e+01,7.061771338473e+01
8.022574539739e+07,3.806217087845e+01,7.061367680355e+01
8.027236321921e+07,3.808717871936e+01,7.065230693064e+01
8.031900812985e+07,3.811702667549e+01,7.063254688313e+01
8.036568014507e+07,3.814186475892e+01,7.062211497737e+01
8.041237928060e+07,3.816792571917e+01,7.061941543150e+01
8.045910555221e+07,3.818947567634e+01,7.060677717718e+01
8.050585897566e+07,3.821470644948e+01,7.062413501483e+01
8.055263956674e+07,3.824094843747e+01,7.060614151067e+01
8.059944734123e+07,3.826406074969e+01,7.061730831239e+01
8.064628231492e+07,3.828940219847e+01,7.060709501759e+01
8.069314450362e+07,3.831609337962e+01,7.059811786785e+01
8.074003392314e+07,3.834125842688e+01,7.060179844240e+01
8.078695058931e+07,3.836577686242e+01,7.063575298768e+01
8.083389451797e+07,3.838884287011e+01,7.061961103456e+01
8.088086572494e+07,3.841821596003e+01,7.061323863959e+01
8.092786422609e+07,3.843995033375e+01,7.063389615902e+01
8.097489003727e+07,3.846737136013e+01,7.062063067548e+01
8.102194317435e+07,3.849483707733e+01,7.064738371447e+01
8.106902365321e+07,3.852424515121e+01,7.064606645915e+01
8.111613148974e+07,3.855057661117e+01,7.066596013381e+01
8.116326669984e+07,3.857948690355e+01,7.065445296980e+01
8.121042929941e+07,3.860598806198e+01,7.065872357837e+01
8.125761930437e+07,3.862665693967e+01,7.067108233232e+01
8.130483673064e+07,3.866176824387e+01,7.069523239647e+01
8.135208159416e+07,3.869132333671e+01,7.068211287168e+01
8.139935391086e+07,3.872222231398e+01,7.070845073533e+01
8.144665369671e+07,3.875002870462e+01,7.070538108853e+01
8.149398096767e+07,3.878031037858e+01,7.072703174802e+01
8.154133573970e+07,3.880620886109e+01,7.073813037043e+01
8.158871802878e+07,3.883783461959e+01,7.072906462267e+01
8.163612785091e+07,3.886629545704e+01,7.072606422622e+01
8.168356522209e+07,3.889861638237e+01,7.071519801792e+01
8.173103015832e+07,3.892888687142e+01,7.073949738694e+01
8.177852267562e+07,3.896071430684e+01,7.074912333102e+01
8.182604279001e+07,3.899230360007e+01,7.077518939144e+01
8.187359051754e+07,3.902584723062e+01,7.078120058977e+01
8.192116587425e+07,3.906081454161e+01,7.077747229702e+01
8.196876887619e+07,3.909107049382e+01,7.078873914437e+01
8.201639953944e+07,3.912166435516e+01,7.080618110113e+01
